X,Y,OBJECTID,ASSET_ADDR,ASSET_NAME,OPA_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_ASSETID,ASSET_ID,SHAREBLDG_NOTE,ASSET_GROUP1,ASSET_GROUP2,ASSET_TYPE,ASSET_SUBTYPE1,ASSET_SUBTYPE2,BUILDINGID,SECONDARYSITE_ID,PRIMARYSITE_ID,ASSET_SUBT1_DESC,CITYOWNED,CITYUSE_DESC,OCCUPANT,MAINTAINEDBY,OPA_ID,OPA_OWNER,SITE_ACRES,SERVING_TYPE,EDITNOTE1,EDITDATE,EDITSOURCE,EDITOR,NOT_PUBLIC,STATUS
-75.2210539828258,40.0670678861711,1979,8200 WISSAHICKON DR,Rex Avenue Comfort Station 2,,Wissahickon Valley Park,,,2867,,A11,,B1,C55,,,, 4455,Restrooms,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1105180206955,40.0165703892581,1980,4501 G ST,Traffic Shop,4501 G ST,Traffic Shop,12601E,,929,,A15,,B1,C17,,1222419,,10500734,Garage\Maintenance Building,Y,Owned,STREETS,STREETS,785202600,CITY OF PHILA,3.28028011,M,,2011/07/17 00:00:00+00,,,N,A
-75.1008154657781,40.0468105177735,1981,6000 RISING SUN AVE,Lawncrest Recreation Center Street Hockey Rink,6000 RISING SUN AVE,Lawncrest Recreation Center,,,2417,,A11,A11.3,B2,C88,,,,4263,Street Hockey Court\Rink,Y,Owned,Public use,PPR,786458500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2327871173683,39.9540002266268,1982,400 S 55TH ST,Fuel Site 008,400 S 55TH ST,Police 18th District & Fuel Site 08,25008E,,217,,A15,,B2,C82,,,,10538915,Fuel Pump,Y,Owned,FLEET,FLEET,783752100,CITY OF PHILA,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.1332980119599,40.0025379148896,1983,213 W ONTARIO ST,Reed Playground,213 W ONTARIO ST,Reed Playground,16514E,,1173,,A11,A11.3,B3,C50,D11,,,4367,Recreation Center,Y,Owned,Public use,PPR,786352200,CITY OF PHILA,0.411632,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1318806315485,40.0430054460272,1984,6000 N 5TH ST,Fisher Park,6000 N 5TH ST,Fisher Park,17415E,,679,,A11,A11.2,B3,C36,,,,4158,Neighborhood Park,Y,Owned,Public use,PPR,785548200,CITY OF PHILA,24.49827194,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1270586794057,40.0111042562811,1985,101 W LUZERNE ST,Fire Engine 55 / Ladder 22,101 W LUZERNE ST,Fire Engine 55 / Ladder 22,13055E,3053,1114,Fire Dept Warehouse,A13,A13.1,B1,C14,,1211849,,10269041,Fire Station,Y,Owned,FIRE,DPP,786309500,CITY OF PHILA,1.51104223,C,,2012/06/06 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.1231597683876,39.9942601326413,1986,400-32 E INDIANA AVE,Hissey Playground Basketball Court,400-32 E INDIANA AVE,Hissey Playground,,,2320,,A11,A11.3,B2,C4,,,,4225,Basketball Court,Y,Owned,Public use,PPR,786224800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1228888058118,39.993518081838,1987,2937 BOUDINOT ST,Fire Engine 25,2937 BOUDINOT ST,Fire Engine 25,13025E,,925,,A13,A13.1,B1,C14,,1022272,,10499039,Fire Station,Y,Owned,FIRE,DPP,786048800,CITY OF PHILA,0.29951789,C,,2012/06/06 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.1154870989937,40.0397528839352,1988,5821 HAMMOND AVE,Hammond & Nedro Recreation Facility,,Tacony Creek Park,17441E,,1551,,A11,A11.3,B1,C49,,1223018,,4406,Recreation Building,Y,Lessor,PPR and Olney League,PPR,,,,C,,2018/08/20 00:00:00+00,PPR Data,vm,N,A
-75.2130543731956,39.9811917407561,1989,BELMONT AVE AND NORTH HORTICULTURAL DR,Sleeve Lantern,,"West Fairmount Park, Japanese House",,,3295,,A11,,B4,C64,,,0173,4440,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2130295390189,39.8753944746392,1990,4701 FORT MIFFLIN RD,Fort Mifflin,4701 FORT MIFFLIN RD,Fort Mifflin,16268E,,1267,,A18,,B1,C35,D32,, ,4168,Museum,Y,Lessor,Friends of Fort Mifflin,DPP,783160300,,,C,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.2126325524725,39.9810788948272,1991,BELMONT AVE AND NORTH HORTICULTURAL DR,Kasuga Lantern,,"West Fairmount Park, Japanese House",,,3228,,A11,,B4,C64,,,0173,4440,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2099959060793,39.9819210053728,1992,BELMONT AVE AND NORTH HORTICULTURAL DR,Pavilion in the Trees,,"West Fairmount Park, Horticulture Center",,,3279,,A11,,B4,C64,,,0173,4440,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1745775200453,39.987712722033,1993,2501-59 DIAMOND ST,Hank Gathers YAC Baseball Field,2501-59 DIAMOND ST,Hank Gathers YAC,,,2205,,A11,A11.3,B3,C87,,,,4186,Baseball Field,Y,Owned,Public use,PPR,784108500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1722515012271,40.0343133068993,1994,5501 GERMANTOWN AVE,Market Square War Memorial,5501 GERMANTOWN AVE,Market Square,16408E,,1141,,A11,A11.2,B3,C36,,,,4283,Neighborhood Park,Y,Owned,Public use,PPR,122128305,CITY OF PHILA,0.34735301,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1711108854625,39.9165162164846,1995,2701 S BROAD ST,Broad St Subway Station Oregon,2701 S BROAD ST,Broad St Subway Station Oregon,20121E,,200,,A17,,B4,C71,,1534019,,4280,Transit Station,Y,Owned,SEPTA,SEPTA,781023200,CITY OF PHILA,9.8233242,C,Confirmed by DPP 4/20/12,2012/05/16 00:00:00+00,"DPP, Mayor's Task Force data request meeting",mw,N,A
-75.1680971169774,39.9657390888989,1996,1800 WALLACE ST,Clemente Playground,1800 WALLACE ST,Clemente Playground,,,1831,,A11,A11.3,B3,C50,D18,,,4103,Recreation Center,Y,Owned,Public use,PPR,782603700,CITY OF PHILA,2.54404902,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1646649344971,40.0114018565553,1997,2201 W HUNTING PARK AVE,Police 39th District / Background Investigation Unit / Recruitment,2201 W HUNTING PARK AVE,Police 39th District & Fire Engine 59 / Ladder 18 & Fuel Site 024,11039E,813,812,Fire Engine 59/Ladder 18,A13,A13.2,B1,C43,,1175438,,10540931,Police Station,Y,Owned,POLICE,DPP,785270700,CITY OF PHILA,0.75,C,39th Police District/Recruit Background Investigation/School Crossing Guard,2012/06/06 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.1412297390787,39.9608174844976,1998,563-65 N 2ND ST,Madison Triangle War Memorial,563-65 N 2ND ST,Madison War Memorial,16398E,,307,,A11,A11.2,B3,C36,,,,4272,Neighborhood Park,Y,Owned,Public use,PPR,781441200,CITY OF PHILA,0.13469099,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0687203504673,40.0258044230523,1999,5801 FRANKFORD AVE,Wissinoming Park Athletic Field 1,5801 FRANKFORD AVE,Wissinoming Park,,,2776,,A11,A11.3,B3,C87,,,, 4456,Baseball Field,Y,Owned,Public use,PPR,786151700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0610288073876,40.0297705019484,2000,3001 ROBBINS ST,Lower Mayfair Playground Street Hockey Rink,3001 ROBBINS ST,Lower Mayfair Playground,,,2431,,A11,A11.3,B2,C88,,,,4271,Street Hockey Court\Rink,Y,Owned,Public use,PPR,786461400,SCHOOL DISTRICT OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1484954975209,39.9306960464524,2001,213 REED ST,Herron Playground,213 REED ST,Herron Playground,,,2898,,A11,A11.3,B3,C50,D11,,,4218,Recreation Center,Y,Owned,Public use,PPR,781385000,CITY OF PHILA,1.11986899,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1468785793512,39.9701192310547,2002,600-16 W GIRARD AVE,Library Branch - Romonita de Rodriguez,600-16 W GIRARD AVE,Library Branch - Ramonita de Rodriguez,52036E,,1120,,A8,,B1,C25,,1068286,,10312786,Library Branch,Y,Owned,LIBRARY,LIBRARY,781142900,CITY OF PHILA,0.20273199,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.1464383309777,39.9891697359295,2003,800 W CUMBERLAND ST,Hartranft Pool,800 W CUMBERLAND ST,Hartranft Pool,,,2910,,A11,A11.3,B4,C46,,1072032, ,4210,Pool,Y,Owned,PPR,PPR,785137405,SCHOOL DISTRICT,0.129471,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2019224002019,40.0173038568775,2004,LINCOLN DR & GYPSY LN,Wissahickon Hall,,Wissahickon Hall,11092E,,1054,,A10,,B1,C21,,1133203,, 4455,Historic House\Site,Y,Owned,Vacant,DPP,,,14,M,Former 92nd Police District Station - Disbanded,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,I
-75.138899175866,39.953181816921,2005,121 N CHRIS COLUMBUS BLVD,Pier 11 - Race Street Pier Park,121 N CHRIS COLUMBUS BLVD,Race Street Pier Park,,,1686,,A11,A11.2,B6,C36,D16,,,10453478,Neighborhood Park,Y,Owned,DRWC,DRWC,781051170,CITY OF PHILA,1.00376486,C,,2012/05/17 00:00:00+00,"Joe Forkin, DRWC",mw,N,A
-75.1368320236041,39.9807790822456,2006,2003 N 2ND ST,2003 N 2nd Street,2003-05 N 2ND ST,2003 N 2nd Street,,,3402,,A10,,B1,C81,,1027030,,1026263,Other,Y,Lessor,Northeast Treatment Centers,,781442600,CITY OF PHILA,0.08507805,M,,2016/01/13 00:00:00+00,DPP Leases,nf,N,A
-75.1281151434411,39.9717049332975,2007,1202-32 E MONTGOMERY AVE,Fishtown Recreation Center,1202-32 E MONTGOMERY AVE,Fishtown Recreation Center,,,1856,,A11,A11.3,B3,C50,D18,,,4159,Recreation Center,Y,Owned,Public use,PPR,781286100,CITY OF PHILA,1.44968199,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1305818603499,39.9997114927943,2008,3261 MASCHER ST,Manuel Collazo Playground,130-60 W WESTMORELAND ST,Former Manuel Collazo Playground,06665E,,636,,A10,,B3,C50,D20,,,4108,Recreation Center,Y,Owned,Vacant,DPP,072188310,CITY OF PHILA,2.02759408,M,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1207387316744,40.0122680483885,2009,4020-60 WHITAKER AVE,Fuel Site 041,4020-60 WHITAKER AVE,Garage 159 & Fuel Site 041,25041E,,684,,A15,,B2,C82,,1217517,,1063258,Fuel Pump,Y,Owned,FLEET,FLEET,884460995,CITY OF PHILA,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.0826235791112,40.0409991872698,2010,6250 FRONTENAC ST,Tarken Recreation Center,6250 FRONTENAC ST,Tarken Recreation Center,,,1962,,A11,A11.3,B3,C50,D18,, ,4407,Recreation Center,Y,Owned,Public use,PPR,786160500,CITY OF PHILA,8.88828945,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1708503841992,39.9541915194391,2011,1880 JOHN F KENNEDY BLVD,Court Arbitration,1880 JOHN F KENNEDY BLVD,Court Arbitration,,,1765,,A3,,B1,C34,D14,1424056,,10105890,Multi-Use\Office Building,N,Lessee,COURTS,Lessor,883056300,JFK INVESTMENT ASSOCIATES,,C,Arbitration Division of Courts,2012/06/06 00:00:00+00,"C. Carter, Courts",mw,N,A
-75.1671972909772,39.9557695297444,2012,110 N 16TH ST,"Three Discs, One Lacking",110 N 16TH ST,Cret Park,,,3330,,A11,,B4,C64,,,0139,4058,Statue\Monument,Y,Owned,Public use,PPR,782658201,CITY OF PHILA,1.1124,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1669642490614,39.9653763785555,2013,1729 MOUNT VERNON ST,Thomas Eakins House Annex,1729 MOUNT VERNON ST,Thomas Eakins House,20041E,,458,,A11,,B1,C21,,1006848,,10122555,Historic House\Site,Y,Owned,Mural Arts,DPP,772681410,CITY OF PHILA,0.07844399,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.1642004360214,40.0541868959653,2014,6101 ARDLEIGH ST,Awbury Recreation Center Fields,6101 ARDLEIGH ST,Awbury Park & Rec Center,,,2038,,A11,A11.3,B3,C87,,,,4037,Baseball Field,Y,Owned,Public use,PPR,784003900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1569864467278,40.0208631788224,2015,4369-71 GERMANTOWN AVE,Parking Lot - 4359-61 Germantown,4369-71 GERMANTOWN AVE,Parking Lot - 4359-61 Germantown,20464E,,618,,A17,,B3,C39,,,,4322,Parking Lot,Y,Owned,Public use,DPP,132259805,CITY OF PHILA,0.16313099,C,Neighborhood parking lot,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.2137865396491,40.0492127262505,2016,1100 LIVEZEY LN,Livezey Dam,,Wissahickon Valley Park,,,3354,,A15,,B4,C93,,,, 4455,Dam,Y,Owned,CITY OF PHILA,CITY OF PHILA,,,2042.063584,M,,2015/10/23 00:00:00+00,PWD Data,nf,N,A
-75.2116053471478,39.9830431131742,2017,4180 HORTICULTURE DR,Horticulture Center,,Horticulture Center,,,1874,,A11,,B3,C79,,,0173,4440,Watershed\Conservation Park,Y,Lessor,Public use / Concessions,PPR,,CITY OF PHILA,,C,,2018/08/20 00:00:00+00,PPR Data,rdq,N,A
-75.2065739278261,39.977253749257,2018,NORTH CONCOURSE DR,Eagle (One of Two),,West Fairmount Park,,,3313,,A11,,B4,C64,,,,4440,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2017272277896,39.9948566299419,2019,3850 FORD RD,Recycling Center Office,,West Fairmount Park,,,1511,,A11,,B1,C34,,1500358,,4440,Multi-Use\Office Building,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1940600149726,39.9933417300343,2020,2400 JOHN B KELLY DR,Guard Box at East Park Canoe House,,East Fairmount Park,,,1506,,A11,,B1,C21,,,,4145,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1505373886577,39.9553419059177,2021,200 N 6TH ST,Franklin Square Park,200 N 6TH ST,Franklin Square,17420E,,53,,A11,A11.2,B3,C61,,,,4178,Square\Plaza,Y,Owned,Public use,PPR,781491200,CITY OF PHILA,6.76320314,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1478967952586,40.0245629568272,2022,BROAD ST & WYOMING AVE,Broad St Subway Station Wyoming,,Broad St Subway Station Wyoming,20104E,,1321,,A17,,B4,C71,,,,,Transit Station,Y,Owned,SEPTA,SEPTA,,,,C,Confirmed by DPP 4/20/12,2012/05/16 00:00:00+00,"DPP, Mayor's Task Force data request meeting",mw,N,A
-75.2253287308053,39.9528850577533,2023,5100 PINE ST,Malcom X Memorial Park,5100 PINE ST,Malcolm X Memorial Park,16126E,,182,,A11,A11.2,B3,C61,,1542110,,4274,Square\Plaza,Y,Owned,Public use,PPR,783420700,CITY OF PHILA,6.29779577,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.9696199041528,40.1034214977305,2024,3102 MECHANICSVILLE RD,Junod Park Tennis Court,3102 MECHANICSVILLE RD,Junod Park,,,2388,,A11,A11.3,B2,C67,,,,4247,Tennis Court,Y,Owned,Public use,PPR,786322300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2164989050771,39.9531411525901,2025,4700-10 SPRUCE ST,Garden Court Tennis Tennis Court,4700-10 SPRUCE ST,Garden Court Tennis Courts,16049E,,303,,A11,A11.3,B2,C67,,,,4185,Tennis Court,Y,Owned,Public use,PPR,783498200,CITY OF PHILA,0.582695,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2078461936006,39.958203979252,2026,4221-29 MARKET ST,Fuel Site 225,4221-29 MARKET ST,Fire Engine 5 / Ladder 6 & L&I West District Office & Fuel Site 225,25225E,,150,,A15,,B2,C82,,,,10521146,Fuel Pump,Y,Owned,FLEET,FLEET,783298000,CITY OF PHILA,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.2086716093618,39.9836220959502,2027,BELMONT AVE AND NORTH HORTICULTURAL DR,Rebecca at the Well,,"West Fairmount Park, Horticulture Center",,,3280,,A11,,B4,C64,,,0173,4440,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2097934870462,39.9928129016215,2028,4100 CHAMOUNIX DR,Ridgeland Mansion Barn,,West Fairmount Park,,,1503,,A11,,B1,C5,,1511518,,4440,Barn\Stables,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2004869876441,39.9831901289829,2029,3800 MT PLEASANT DR,Mt Pleasant Garden,,East Fairmount Park,,,3350,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2022673806565,39.9854995351726,2030,1701 JOHN B KELLY DR,Kelly Drive Comfort Station,,East Fairmount Park,,,1486,,A11,,B1,C55,,,,4145,Restrooms,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1946108240545,40.0088753989291,2031,4208-52 RIDGE AVE,Fire Engine 35/Ladder 25,4208-52 RIDGE AVE,Fire Engine 35/Ladder 25,13035E,,773,,A13,A13.1,B1,C14,,1005744,,10249629,Fire Station,Y,Owned,FIRE,DPP,784376100,CITY OF PHILA,1.533517,C,,2012/06/06 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.1755233433414,39.9567295441134,2032,2132-34 CHERRY ST,Coxe Park Playground Play Equipment,2132-34 CHERRY ST,Coxe Park Playground & Garage 290,,,2928,,A11,A11.3,B2,C42,,,,4118,Playground Equipment,Y,Owned,Public use,PPR,782091000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0721087822235,40.0386023169804,2033,1601 HELLERMAN ST,Max Myers Playground Pool Building,1601 HELLERMAN ST,Max Myers Playground,,,1550,,A11,A11.3,B1,C49,,1286926,,4291,Recreation Building,Y,Owned,PPR,PPR,786186150,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.159725467379,39.9504486465274,2034,1137 CHESTNUT ST,PGW Center City Customer Service Center,1101-53 CHESTNUT ST,PGW Center City Customer Service Center,,,3418,,A15,,B1,C34,D12,1436320,,1031523,,N,Lessee,PGW,,883401600,TRS EST STEPHEN GIRARD,1.1708907,C,,2016/04/01 00:00:00+00,PGW,nf,N,A
-75.2306612109325,39.9235488044432,2035,6401 ELMWOOD AVE,Connell Park Playground Equipment,6401 ELMWOOD AVE,Connell Park,,,2149,,A11,A11.3,B2,C42,,,,4117,Playground Equipment,Y,Owned,Public use,PPR,783130500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2292052089556,39.9347453806227,2036,5800 CHESTER AVE,Franics J. Myers Recreation Center Fields,5800 CHESTER AVE,Franics J Meyers Recreation Center,,,2256,,A11,A11.3,B3,C87,,,,10350243,Baseball Field,Y,Owned,Public use,PPR,783092500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20945889919,39.9614996573034,2037,4310 HAVERFORD AVE,Lee Cultural Center Fields,4310 HAVERFORD AVE,Lee Cultural Center,,,2425,,A11,A11.3,B3,C87,,,,4264,Baseball Field,Y,Owned,Public use,PPR,783206901,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0731408595835,40.011078063601,2038,2100 WAKELING ST,Carmella Playground Play Equipment,2100 WAKELING ST,Carmella Playground,,,2081,,A11,A11.3,B2,C42,,,,4077,Playground Equipment,Y,Owned,Public use,PPR,786550300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0766000702851,40.0143256415697,2039,1900 WAKELING ST,Gambrell Recreation Center Playground Equipment,1900 WAKELING ST,Gambrell Recreation Center,,,2266,,A11,A11.3,B2,C42,,,,1082491,Playground Equipment,Y,Owned,Public use,PPR,786550100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0611376028292,40.0291770437753,2040,3001 ROBBINS ST,Lower Mayfair Playground Play Equipment,3001 ROBBINS ST,Lower Mayfair Playground,,,2433,,A11,A11.3,B2,C42,,,,4271,Playground Equipment,Y,Owned,Public use,PPR,786461400,SCHOOL DISTRICT OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0963494277131,40.0123117867831,2041,1501 E BRISTOL ST,Piccoli Playground Athletic Field,1501 E BRISTOL ST,Piccoli Playground,,,2597,,A11,A11.3,B3,C87,,,,4350,Baseball Field,Y,Owned,Public use,PPR,786052300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.226544296168,39.9825430364067,2042,5301 PARKSIDE AVE,Parkside-Evans Recreation Center Spray Ground,,Parkside-Evans Recreation Center,,,2580,,A11,A11.3,B2,C60,,,,4440,Spray Ground,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.224306607263,39.9842189177569,2043,5201 PARKSIDE AVE,Mann Music Center Concession Building,,West Fairmount Park,,,1483,,A11,,B1,C10,,1500363,,4440,Concessions\Retail\Cafe,Y,Lessor,Mann Music Center,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2196681749184,40.0495569897429,2044,900 WISES MILL RD,Wissahickon Maintenance Building,900 WISES MILL RD,Wissahickon Valley Park,17304E,,622,,A11,,B1,C17,,1082449,, 4455,Garage\Maintenance Building,Y,Owned,PPR,PPR,784483600,FAIRMOUNT PARK COMM,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2083719814775,39.9893836990816,2045,4100 MONTGOMERY DR,Garage 282,,Car Barn Fairmount Park & Garage 282,25412E,1023,2986,Car Barn at West Fairmount Park,A15,,B1,C17,,1534017,,4440,Garage\Maintenance Building,Y,Owned,FLEET,FLEET,,,,M,,2012/11/08 00:00:00+00,Dept per MDO request,mw,N,A
-75.238274186055,39.9408992201154,2046,COBBS CREEK PKWY AND WHITBY AVE,Whitby Ave Playground Play Equipment,,Whitby Ave Playground,,,2136,,A11,A11.3,B2,C42,,,0268,4106,Playground Equipment,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2345899331798,39.9489652856834,2047,728 S 55TH ST,Christy Recreation Center Play Equipment,728 S 55TH ST,Christy Recreation Center,,,2109,,A11,A11.3,B2,C42,,,,4090,Playground Equipment,Y,Owned,Public use,PPR,783752400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0021983960508,40.0512935955181,2048,9050 TORRESDALE AVE,Jacobs Playground,9050 TORRESDALE AVE,Jacobs Playground,,,1877,,A11,A11.3,B3,C50,D18,,,4236,Recreation Center,Y,Owned,Public use,PPR,786537600,CITY OF PHILA,14.80648994,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0793583452957,39.9835699945917,2049,3701 N DELAWARE AVE,Garage 332,3701 N DELAWARE AVE,Garage 332 & Fuel Site 019,25416E,,856,,A15,,B1,C17,,1052176,,10433125,Garage\Maintenance Building,Y,Owned,"FLEET, STREETS","FLEET, STREETS",884463035,CITY OF PHILA,27.28840637,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.0747965109407,40.0897389148112,2050,8700 PINE RD,Fox Chase Farm Equipment Barn & Pig Barn,,Fox Chase Farm,,,1606,,A11,,B1,C5,,,,4170,Barn\Stables,Y,Owned,PPR,PPR,,,,C,Technically outside of City boundary,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0756770404482,40.0141134253481,2051,1900 WAKELING ST,Gambrel Recreation Center,1900 WAKELING ST,Gambrell Recreation Center,,,1862,,A11,A11.3,B3,C50,D18,,,1082491,Recreation Center,Y,Owned,Public use,PPR,786550100,CITY OF PHILA,11.54475212,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1684476824275,40.0211119161305,2052,4600 MORRIS ST,Fernhill Park Restrooms,4600 MORRIS ST,Fernhill Park,17292E,,1139,,A11,,B1,C55,,,,4155,Restrooms,Y,Owned,Public use,PPR,785353700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1654319608097,40.033538712005,2053,200 E BRINGHURST ST,200 E Bringhurst Street Park,200 E BRINGHURST ST,Bringhurst Park,16135E,,906,,A11,A11.2,B3,C36,,,,4069,Neighborhood Park,Y,Owned,Public use,PPR,785046200,CITY OF PHILA,0.065419,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1539345946768,39.9170768677816,2054,2501-07 S 4TH ST,Parking Lot - 400 Porter,2501-07 S 4TH ST,Parking Lot - 400 Porter,20433E,,168,,A17,,B3,C39,,,,1018042,Parking Lot,Y,Owned,Public use,PPA,392253412,CITY OF PHILA,0.29749768,C,<Null>,2011/06/21 00:00:00+00,,,N,A
-75.1510323311932,39.9669707794413,2055,882 N 8TH ST,East Poplar Playground Basketball Courts ,882 N 8TH ST,East Poplar Playground,,,2193,,A11,A11.3,B2,C4,,,,4146,Basketball Court,Y,Owned,Public use,PPR,141082410,CITY OF PHILA DEPT OF,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2493718935981,39.9582982823753,2056,250 S 63RD ST,Cobbs Creek Recreation Center,12 COBBS CREEK PKWY,Cobbs Creek Park & Rec Center,16674E,,1836,,A11,A11.3,B3,C50,D18,,,4106,Recreation Center,Y,Owned,Public use,PPR,783097300,CITY OF PHILA,7.73104286,C,,2015/10/02 00:00:00+00,"PPR Data, Capital Expenditure FY15 report",nf,N,A
-75.2114868828974,40.0297369012382,2057,5822-24 RIDGE AVE,Kendrick Recreation Center Pool,5822-24 RIDGE AVE,Kendrick Recreation Center,16363E,,2397,,A11,A11.3,B4,C46,,1100340,,4252,Pool,Y,Owned,PPR,PPR,784377900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1989118562715,39.9834741300897,2058,3780 MT PLEASANT DR,Mount Pleasant Maintenance Garage,,East Fairmount Park,,,1479,,A11,,B1,C17,,1221372,,4145,Garage\Maintenance Building,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1832338669003,39.9656409409018,2059,FAIRMOUNT WATER WORKS DR,Frederick Graff Memorial,,Fairmount Water Works,,,3281,,A11,,B4,C64,,,0258,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
